station_id,phase_time,phase_score,phase_type,phase_amplitude,begin_time,phase_index,dt
PB.B046..EH,2023-01-01T18:48:28.708000,0.893,S,7.995e-08,2023-01-01T00:00:00.008,6770870,0.01
PB.B046..EH,2023-01-01T18:48:47.568000,0.978,P,2.886e-07,2023-01-01T00:00:00.008,6772756,0.01
PB.B046..EH,2023-01-01T18:48:52.578000,0.909,S,2.886e-07,2023-01-01T00:00:00.008,6773257,0.01
PB.B046..EH,2023-01-01T18:49:06.638000,0.532,P,3.288e-08,2023-01-01T00:00:00.008,6774663,0.01
PB.B046..EH,2023-01-01T18:49:17.058000,0.321,P,4.528e-08,2023-01-01T00:00:00.008,6775705,0.01
PB.B046..EH,2023-01-01T18:49:22.558000,0.445,S,4.528e-08,2023-01-01T00:00:00.008,6776255,0.01
PB.B046..EH,2023-01-01T18:49:30.228000,0.688,S,1.243e-07,2023-01-01T00:00:00.008,6777022,0.01
PB.B046..EH,2023-01-01T18:49:35.398000,0.965,P,1.279e-07,2023-01-01T00:00:00.008,6777539,0.01
PB.B046..EH,2023-01-01T18:49:40.688000,0.893,S,1.279e-07,2023-01-01T00:00:00.008,6778068,0.01
PB.B046..EH,2023-01-01T18:49:45.498000,0.688,S,1.198e-07,2023-01-01T00:00:00.008,6778549,0.01
PB.B046..EH,2023-01-01T18:49:55.738000,0.894,P,7.805e-08,2023-01-01T00:00:00.008,6779573,0.01
PB.B046..EH,2023-01-01T18:50:00.418000,0.791,S,4.32e-08,2023-01-01T00:00:00.008,6780041,0.01
PB.B046..EH,2023-01-01T18:50:19.848000,0.759,P,1.887e-07,2023-01-01T00:00:00.008,6781984,0.01
PB.B046..EH,2023-01-01T18:50:24.948000,0.836,S,1.606e-07,2023-01-01T00:00:00.008,6782494,0.01
PB.B046..EH,2023-01-01T18:50:34.978000,0.443,P,8.739e-08,2023-01-01T00:00:00.008,6783497,0.01
PB.B046..EH,2023-01-01T18:50:41.998000,0.524,P,2.56e-07,2023-01-01T00:00:00.008,6784199,0.01
PB.B046..EH,2023-01-01T18:50:43.158000,0.722,S,2.56e-07,2023-01-01T00:00:00.008,6784315,0.01
PB.B046..EH,2023-01-01T18:51:01.598000,0.948,P,1.433e-07,2023-01-01T00:00:00.008,6786159,0.01
PB.B046..EH,2023-01-01T18:51:06.568000,0.87,S,1.433e-07,2023-01-01T00:00:00.008,6786656,0.01
PB.B046..EH,2023-01-01T18:51:14.738000,0.973,P,7.459e-08,2023-01-01T00:00:00.008,6787473,0.01
PB.B046..EH,2023-01-01T18:51:19.868000,0.52,S,7.459e-08,2023-01-01T00:00:00.008,6787986,0.01
PB.B046..EH,2023-01-01T18:51:49.198000,0.795,S,4.49e-08,2023-01-01T00:00:00.008,6790919,0.01
PB.B046..EH,2023-01-01T18:52:26.578000,0.961,P,6.996e-08,2023-01-01T00:00:00.008,6794657,0.01
PB.B046..EH,2023-01-01T18:52:31.578000,0.883,S,6.996e-08,2023-01-01T00:00:00.008,6795157,0.01
PB.B046..EH,2023-01-01T18:52:36.518000,0.966,P,6.148e-08,2023-01-01T00:00:00.008,6795651,0.01
PB.B046..EH,2023-01-01T18:52:41.348000,0.908,S,4.165e-08,2023-01-01T00:00:00.008,6796134,0.01
PB.B046..EH,2023-01-01T18:53:04.278000,0.945,P,3.309e-07,2023-01-01T00:00:00.008,6798427,0.01
PB.B046..EH,2023-01-01T18:53:08.898000,0.686,S,3.309e-07,2023-01-01T00:00:00.008,6798889,0.01
PB.B046..EH,2023-01-01T18:53:31.518000,0.967,P,3.918e-07,2023-01-01T00:00:00.008,6801151,0.01
PB.B046..EH,2023-01-01T18:53:36.588000,0.842,S,3.918e-07,2023-01-01T00:00:00.008,6801658,0.01
PB.B046..EH,2023-01-01T18:53:50.648000,0.93,P,4.837e-07,2023-01-01T00:00:00.008,6803064,0.01
PB.B046..EH,2023-01-01T18:53:53.738000,0.837,S,4.837e-07,2023-01-01T00:00:00.008,6803373,0.01
PB.B046..EH,2023-01-01T18:54:06.378000,0.383,P,4.915e-08,2023-01-01T00:00:00.008,6804637,0.01
PB.B046..EH,2023-01-01T18:54:13.768000,0.511,S,1.38e-07,2023-01-01T00:00:00.008,6805376,0.01
PB.B046..EH,2023-01-01T18:54:24.558000,0.979,P,1.38e-07,2023-01-01T00:00:00.008,6806455,0.01
PB.B046..EH,2023-01-01T18:54:29.338000,0.495,S,1.188e-07,2023-01-01T00:00:00.008,6806933,0.01
PB.B046..EH,2023-01-01T18:54:32.418000,0.956,P,1.188e-07,2023-01-01T00:00:00.008,6807241,0.01
PB.B046..EH,2023-01-01T18:54:37.668000,0.753,S,1.105e-07,2023-01-01T00:00:00.008,6807766,0.01
PB.B046..EH,2023-01-01T18:54:43.438000,0.96,P,1.105e-07,2023-01-01T00:00:00.008,6808343,0.01
PB.B046..EH,2023-01-01T18:54:48.508000,0.935,S,8.765e-08,2023-01-01T00:00:00.008,6808850,0.01
PB.B046..EH,2023-01-01T18:55:16.598000,0.985,P,7.107e-06,2023-01-01T00:00:00.008,6811659,0.01
PB.B046..EH,2023-01-01T18:55:21.778000,0.879,S,6.654e-06,2023-01-01T00:00:00.008,6812177,0.01
PB.B046..EH,2023-01-01T18:55:48.418000,0.695,P,2.341e-07,2023-01-01T00:00:00.008,6814841,0.01
PB.B046..EH,2023-01-01T18:55:53.338000,0.579,S,1.241e-07,2023-01-01T00:00:00.008,6815333,0.01
PB.B046..EH,2023-01-01T18:56:20.208000,0.881,P,4.827e-07,2023-01-01T00:00:00.008,6818020,0.01
PB.B046..EH,2023-01-01T18:56:25.608000,0.828,S,4.827e-07,2023-01-01T00:00:00.008,6818560,0.01
PB.B046..EH,2023-01-01T18:56:36.888000,0.973,P,3.095e-07,2023-01-01T00:00:00.008,6819688,0.01
PB.B046..EH,2023-01-01T18:56:41.138000,0.95,S,3.095e-07,2023-01-01T00:00:00.008,6820113,0.01
PB.B046..EH,2023-01-01T18:57:30.858000,0.387,P,9.889e-08,2023-01-01T00:00:00.008,6825085,0.01
PB.B046..EH,2023-01-01T18:57:35.808000,0.738,S,9.889e-08,2023-01-01T00:00:00.008,6825580,0.01
PB.B046..EH,2023-01-01T18:59:15.678000,0.922,P,2.176e-07,2023-01-01T00:00:00.008,6835567,0.01
PB.B046..EH,2023-01-01T18:59:20.888000,0.877,S,2.176e-07,2023-01-01T00:00:00.008,6836088,0.01
PB.B046..EH,2023-01-01T18:59:24.088000,0.41,P,9.777e-08,2023-01-01T00:00:00.008,6836408,0.01
PB.B046..EH,2023-01-01T18:59:28.288000,0.39,S,9.777e-08,2023-01-01T00:00:00.008,6836828,0.01
PB.B046..EH,2023-01-01T18:59:49.608000,0.971,P,6.945e-07,2023-01-01T00:00:00.008,6838960,0.01
PB.B046..EH,2023-01-01T18:59:54.578000,0.905,S,6.945e-07,2023-01-01T00:00:00.008,6839457,0.01
PB.B047..EH,2023-01-01T18:31:07.118000,0.572,S,5.425e-08,2023-01-01T00:00:00.008,6666711,0.01
PB.B047..EH,2023-01-01T18:34:13.658000,0.532,P,5.52e-08,2023-01-01T00:00:00.008,6685365,0.01
PB.B047..EH,2023-01-01T18:34:21.498000,0.563,S,5.52e-08,2023-01-01T00:00:00.008,6686149,0.01
PB.B047..EH,2023-01-01T18:35:10.888000,0.738,P,0.0039,2023-01-01T00:00:00.008,6691088,0.01
PB.B047..EH,2023-01-01T18:35:15.898000,0.82,S,0.0039,2023-01-01T00:00:00.008,6691589,0.01
PB.B047..EH,2023-01-01T18:37:45.588000,0.977,P,2.292e-06,2023-01-01T00:00:00.008,6706558,0.01
PB.B047..EH,2023-01-01T18:37:50.308000,0.708,S,2.292e-06,2023-01-01T00:00:00.008,6707030,0.01
PB.B047..EH,2023-01-01T18:38:55.888000,0.521,P,2.497e-07,2023-01-01T00:00:00.008,6713588,0.01
PB.B047..EH,2023-01-01T18:39:00.758000,0.484,S,6.013e-07,2023-01-01T00:00:00.008,6714075,0.01
PB.B047..EH,2023-01-01T18:39:06.628000,0.975,P,1.861e-06,2023-01-01T00:00:00.008,6714662,0.01
PB.B047..EH,2023-01-01T18:39:11.458000,0.916,S,1.861e-06,2023-01-01T00:00:00.008,6715145,0.01
PB.B047..EH,2023-01-01T18:39:34.488000,0.929,P,3.417e-07,2023-01-01T00:00:00.008,6717448,0.01
PB.B047..EH,2023-01-01T18:39:39.178000,0.718,S,3.417e-07,2023-01-01T00:00:00.008,6717917,0.01
PB.B047..EH,2023-01-01T18:39:43.538000,0.391,P,1.848e-07,2023-01-01T00:00:00.008,6718353,0.01
PB.B047..EH,2023-01-01T18:39:44.578000,0.352,P,3.051e-07,2023-01-01T00:00:00.008,6718457,0.01
PB.B047..EH,2023-01-01T18:39:47.018000,0.791,S,3.051e-07,2023-01-01T00:00:00.008,6718701,0.01
PB.B047..EH,2023-01-01T18:40:03.698000,0.975,P,1.306e-07,2023-01-01T00:00:00.008,6720369,0.01
PB.B047..EH,2023-01-01T18:40:08.488000,0.674,S,1.186e-07,2023-01-01T00:00:00.008,6720848,0.01
PB.B047..EH,2023-01-01T18:41:10.878000,0.909,P,1.501e-07,2023-01-01T00:00:00.008,6727087,0.01
PB.B047..EH,2023-01-01T18:41:15.618000,0.93,S,1.501e-07,2023-01-01T00:00:00.008,6727561,0.01
PB.B047..EH,2023-01-01T18:41:33.418000,0.799,S,1.189e-07,2023-01-01T00:00:00.008,6729341,0.01
PB.B047..EH,2023-01-01T18:42:39.478000,0.473,S,8.601e-08,2023-01-01T00:00:00.008,6735947,0.01
PB.B047..EH,2023-01-01T18:42:57.398000,0.791,P,9.641e-08,2023-01-01T00:00:00.008,6737739,0.01
PB.B047..EH,2023-01-01T18:43:02.668000,0.674,S,8.334e-08,2023-01-01T00:00:00.008,6738266,0.01
PB.B047..EH,2023-01-01T18:43:07.388000,0.826,S,9.641e-08,2023-01-01T00:00:00.008,6738738,0.01
PB.B047..EH,2023-01-01T18:43:55.168000,0.98,P,5.203e-06,2023-01-01T00:00:00.008,6743516,0.01
PB.B047..EH,2023-01-01T18:43:59.868000,0.902,S,5.203e-06,2023-01-01T00:00:00.008,6743986,0.01
PB.B047..EH,2023-01-01T18:44:42.838000,0.789,P,1.504e-07,2023-01-01T00:00:00.008,6748283,0.01
PB.B047..EH,2023-01-01T18:44:46.298000,0.73,S,1.504e-07,2023-01-01T00:00:00.008,6748629,0.01
PB.B047..EH,2023-01-01T18:45:32.848000,0.82,P,8.965e-08,2023-01-01T00:00:00.008,6753284,0.01
PB.B047..EH,2023-01-01T18:45:37.448000,0.891,S,8.965e-08,2023-01-01T00:00:00.008,6753744,0.01
PB.B047..EH,2023-01-01T18:46:24.228000,0.981,P,4.781e-06,2023-01-01T00:00:00.008,6758422,0.01
PB.B047..EH,2023-01-01T18:46:28.948000,0.861,S,4.781e-06,2023-01-01T00:00:00.008,6758894,0.01
PB.B047..EH,2023-01-01T18:47:13.788000,0.678,S,3.347e-08,2023-01-01T00:00:00.008,6763378,0.01
PB.B047..EH,2023-01-01T18:47:27.938000,0.946,P,1.99e-07,2023-01-01T00:00:00.008,6764793,0.01
PB.B047..EH,2023-01-01T18:47:32.698000,0.926,S,1.99e-07,2023-01-01T00:00:00.008,6765269,0.01
PB.B047..EH,2023-01-01T18:47:37.138000,0.848,P,6.152e-08,2023-01-01T00:00:00.008,6765713,0.01
PB.B047..EH,2023-01-01T18:47:42.928000,0.367,P,4.038e-08,2023-01-01T00:00:00.008,6766292,0.01
PB.B047..EH,2023-01-01T18:48:23.088000,0.95,P,5.453e-08,2023-01-01T00:00:00.008,6770308,0.01
PB.B047..EH,2023-01-01T18:48:28.038000,0.927,S,5.453e-08,2023-01-01T00:00:00.008,6770803,0.01
PB.B047..EH,2023-01-01T18:48:47.378000,0.969,P,1.64e-07,2023-01-01T00:00:00.008,6772737,0.01
PB.B047..EH,2023-01-01T18:48:52.178000,0.881,S,1.64e-07,2023-01-01T00:00:00.008,6773217,0.01
PB.B047..EH,2023-01-01T18:49:16.418000,0.9,P,1.177e-07,2023-01-01T00:00:00.008,6775641,0.01
PB.B047..EH,2023-01-01T18:49:21.268000,0.854,S,1.177e-07,2023-01-01T00:00:00.008,6776126,0.01
PB.B047..EH,2023-01-01T18:49:30.038000,0.513,S,6.631e-08,2023-01-01T00:00:00.008,6777003,0.01
PB.B047..EH,2023-01-01T18:49:35.058000,0.682,P,9.356e-08,2023-01-01T00:00:00.008,6777505,0.01
PB.B047..EH,2023-01-01T18:49:40.108000,0.838,S,9.356e-08,2023-01-01T00:00:00.008,6778010,0.01
PB.B047..EH,2023-01-01T18:49:48.598000,0.641,P,7.995e-08,2023-01-01T00:00:00.008,6778859,0.01
PB.B047..EH,2023-01-01T18:49:52.238000,0.522,S,7.995e-08,2023-01-01T00:00:00.008,6779223,0.01
PB.B047..EH,2023-01-01T18:49:59.778000,0.785,S,5.631e-08,2023-01-01T00:00:00.008,6779977,0.01
PB.B047..EH,2023-01-01T18:50:20.158000,0.489,P,1.643e-07,2023-01-01T00:00:00.008,6782015,0.01
PB.B047..EH,2023-01-01T18:50:24.298000,0.835,S,1.643e-07,2023-01-01T00:00:00.008,6782429,0.01
PB.B047..EH,2023-01-01T18:50:38.098000,0.374,P,3.983e-08,2023-01-01T00:00:00.008,6783809,0.01
PB.B047..EH,2023-01-01T18:50:39.338000,0.37,P,1.611e-07,2023-01-01T00:00:00.008,6783933,0.01
PB.B047..EH,2023-01-01T18:50:39.378000,0.554,S,1.611e-07,2023-01-01T00:00:00.008,6783937,0.01
PB.B047..EH,2023-01-01T18:50:42.818000,0.458,P,5.383e-08,2023-01-01T00:00:00.008,6784281,0.01
PB.B047..EH,2023-01-01T18:51:02.808000,0.617,P,7.758e-08,2023-01-01T00:00:00.008,6786280,0.01
PB.B047..EH,2023-01-01T18:51:05.868000,0.818,S,7.758e-08,2023-01-01T00:00:00.008,6786586,0.01
PB.B047..EH,2023-01-01T18:51:19.258000,0.83,S,7.835e-08,2023-01-01T00:00:00.008,6787925,0.01
PB.B047..EH,2023-01-01T18:52:02.838000,0.506,P,3.524e-08,2023-01-01T00:00:00.008,6792283,0.01
PB.B047..EH,2023-01-01T18:52:07.498000,0.311,S,3.455e-08,2023-01-01T00:00:00.008,6792749,0.01
PB.B047..EH,2023-01-01T18:52:09.808000,0.658,P,4.964e-08,2023-01-01T00:00:00.008,6792980,0.01
PB.B047..EH,2023-01-01T18:52:14.328000,0.855,S,4.964e-08,2023-01-01T00:00:00.008,6793432,0.01
PB.B047..EH,2023-01-01T18:52:26.358000,0.618,P,1.056e-07,2023-01-01T00:00:00.008,6794635,0.01
PB.B047..EH,2023-01-01T18:52:31.048000,0.485,S,1.056e-07,2023-01-01T00:00:00.008,6795104,0.01
PB.B047..EH,2023-01-01T18:52:36.748000,0.968,P,6.526e-08,2023-01-01T00:00:00.008,6795674,0.01
PB.B047..EH,2023-01-01T18:52:41.658000,0.866,S,6.526e-08,2023-01-01T00:00:00.008,6796165,0.01
PB.B047..EH,2023-01-01T18:53:05.758000,0.792,P,1.191e-07,2023-01-01T00:00:00.008,6798575,0.01
PB.B047..EH,2023-01-01T18:53:11.008000,0.909,S,1.191e-07,2023-01-01T00:00:00.008,6799100,0.01
PB.B047..EH,2023-01-01T18:53:36.208000,0.826,S,9.632e-08,2023-01-01T00:00:00.008,6801620,0.01
PB.B047..EH,2023-01-01T18:53:48.488000,0.766,P,3.901e-07,2023-01-01T00:00:00.008,6802848,0.01
PB.B047..EH,2023-01-01T18:53:53.368000,0.625,S,3.901e-07,2023-01-01T00:00:00.008,6803336,0.01
PB.B047..EH,2023-01-01T18:54:12.138000,0.364,P,3.115e-08,2023-01-01T00:00:00.008,6805213,0.01
PB.B047..EH,2023-01-01T18:54:24.348000,0.895,P,8.802e-08,2023-01-01T00:00:00.008,6806434,0.01
PB.B047..EH,2023-01-01T18:54:29.078000,0.783,S,8.802e-08,2023-01-01T00:00:00.008,6806907,0.01
PB.B047..EH,2023-01-01T18:54:32.018000,0.346,P,1.001e-07,2023-01-01T00:00:00.008,6807201,0.01
PB.B047..EH,2023-01-01T18:54:36.718000,0.896,S,1.001e-07,2023-01-01T00:00:00.008,6807671,0.01
PB.B047..EH,2023-01-01T18:54:43.218000,0.864,P,1.554e-07,2023-01-01T00:00:00.008,6808321,0.01
PB.B047..EH,2023-01-01T18:54:48.208000,0.765,S,1.554e-07,2023-01-01T00:00:00.008,6808820,0.01
PB.B047..EH,2023-01-01T18:55:16.358000,0.975,P,1.167e-05,2023-01-01T00:00:00.008,6811635,0.01
PB.B047..EH,2023-01-01T18:55:21.198000,0.908,S,1.167e-05,2023-01-01T00:00:00.008,6812119,0.01
PB.B047..EH,2023-01-01T18:55:53.188000,0.831,S,1.657e-07,2023-01-01T00:00:00.008,6815318,0.01
PB.B047..EH,2023-01-01T18:56:20.098000,0.577,P,1.703e-07,2023-01-01T00:00:00.008,6818009,0.01
PB.B047..EH,2023-01-01T18:56:25.328000,0.816,S,1.703e-07,2023-01-01T00:00:00.008,6818532,0.01
PB.B047..EH,2023-01-01T18:56:38.288000,0.975,P,2.45e-07,2023-01-01T00:00:00.008,6819828,0.01
PB.B047..EH,2023-01-01T18:56:43.628000,0.874,S,2.45e-07,2023-01-01T00:00:00.008,6820362,0.01
PB.B047..EH,2023-01-01T18:57:01.288000,0.725,P,5.954e-08,2023-01-01T00:00:00.008,6822128,0.01
PB.B047..EH,2023-01-01T18:57:06.168000,0.808,S,5.954e-08,2023-01-01T00:00:00.008,6822616,0.01
PB.B047..EH,2023-01-01T18:57:30.648000,0.797,P,4.628e-08,2023-01-01T00:00:00.008,6825064,0.01
PB.B047..EH,2023-01-01T18:57:35.478000,0.851,S,4.628e-08,2023-01-01T00:00:00.008,6825547,0.01
PB.B047..EH,2023-01-01T18:59:15.188000,0.951,P,3.237e-07,2023-01-01T00:00:00.008,6835518,0.01
PB.B047..EH,2023-01-01T18:59:19.928000,0.854,S,3.237e-07,2023-01-01T00:00:00.008,6835992,0.01
PB.B047..EH,2023-01-01T18:59:49.408000,0.84,P,2.459e-07,2023-01-01T00:00:00.008,6838940,0.01
PB.B047..EH,2023-01-01T18:59:54.098000,0.881,S,2.459e-07,2023-01-01T00:00:00.008,6839409,0.01
PB.B049..EH,2023-01-01T18:30:04.778000,0.309,P,5.035e-08,2023-01-01T00:00:00.008,6660477,0.01
PB.B049..EH,2023-01-01T18:30:06.398000,0.309,S,5.035e-08,2023-01-01T00:00:00.008,6660639,0.01
PB.B049..EH,2023-01-01T18:30:29.848000,0.355,P,3.493e-08,2023-01-01T00:00:00.008,6662984,0.01
PB.B049..EH,2023-01-01T18:31:01.898000,0.895,P,3.478e-08,2023-01-01T00:00:00.008,6666189,0.01
PB.B049..EH,2023-01-01T18:31:08.828000,0.684,S,3.478e-08,2023-01-01T00:00:00.008,6666882,0.01
PB.B049..EH,2023-01-01T18:31:55.118000,0.306,S,2.034e-08,2023-01-01T00:00:00.008,6671511,0.01
PB.B049..EH,2023-01-01T18:32:40.418000,0.634,P,9.792e-08,2023-01-01T00:00:00.008,6676041,0.01
PB.B049..EH,2023-01-01T18:32:49.738000,0.625,S,9.792e-08,2023-01-01T00:00:00.008,6676973,0.01
PB.B049..EH,2023-01-01T18:34:18.378000,0.736,P,3.286e-08,2023-01-01T00:00:00.008,6685837,0.01
PB.B049..EH,2023-01-01T18:34:25.698000,0.456,S,2.285e-08,2023-01-01T00:00:00.008,6686569,0.01
PB.B049..EH,2023-01-01T18:35:10.748000,0.967,P,0.002678,2023-01-01T00:00:00.008,6691074,0.01
PB.B049..EH,2023-01-01T18:35:15.728000,0.79,S,0.002678,2023-01-01T00:00:00.008,6691572,0.01
PB.B049..EH,2023-01-01T18:37:46.008000,0.849,P,9.968e-07,2023-01-01T00:00:00.008,6706600,0.01
PB.B049..EH,2023-01-01T18:37:51.218000,0.731,S,9.968e-07,2023-01-01T00:00:00.008,6707121,0.01
PB.B049..EH,2023-01-01T18:38:42.108000,0.944,P,1.404e-07,2023-01-01T00:00:00.008,6712210,0.01
PB.B049..EH,2023-01-01T18:38:46.838000,0.341,S,1.589e-07,2023-01-01T00:00:00.008,6712683,0.01
PB.B049..EH,2023-01-01T18:38:55.318000,0.449,P,7.331e-08,2023-01-01T00:00:00.008,6713531,0.01
PB.B049..EH,2023-01-01T18:38:56.048000,0.43,P,1.754e-07,2023-01-01T00:00:00.008,6713604,0.01
PB.B049..EH,2023-01-01T18:39:01.168000,0.821,S,5.697e-07,2023-01-01T00:00:00.008,6714116,0.01
PB.B049..EH,2023-01-01T18:39:06.978000,0.987,P,5.697e-07,2023-01-01T00:00:00.008,6714697,0.01
PB.B049..EH,2023-01-01T18:39:12.138000,0.933,S,5.18e-07,2023-01-01T00:00:00.008,6715213,0.01
PB.B049..EH,2023-01-01T18:39:34.898000,0.987,P,3.756e-07,2023-01-01T00:00:00.008,6717489,0.01
PB.B049..EH,2023-01-01T18:39:39.938000,0.877,S,3.496e-07,2023-01-01T00:00:00.008,6717993,0.01
PB.B049..EH,2023-01-01T18:39:43.408000,0.467,P,2.501e-07,2023-01-01T00:00:00.008,6718340,0.01
PB.B049..EH,2023-01-01T18:40:02.048000,0.847,P,9.668e-08,2023-01-01T00:00:00.008,6720204,0.01
PB.B049..EH,2023-01-01T18:40:06.168000,0.893,S,9.668e-08,2023-01-01T00:00:00.008,6720616,0.01
PB.B049..EH,2023-01-01T18:40:11.158000,0.929,P,1.871e-07,2023-01-01T00:00:00.008,6721115,0.01
PB.B049..EH,2023-01-01T18:40:15.268000,0.927,S,1.871e-07,2023-01-01T00:00:00.008,6721526,0.01
PB.B049..EH,2023-01-01T18:40:50.318000,0.864,P,8.515e-08,2023-01-01T00:00:00.008,6725031,0.01
PB.B049..EH,2023-01-01T18:40:54.458000,0.542,S,8.515e-08,2023-01-01T00:00:00.008,6725445,0.01
PB.B049..EH,2023-01-01T18:41:31.648000,0.753,P,7.811e-08,2023-01-01T00:00:00.008,6729164,0.01
PB.B049..EH,2023-01-01T18:41:36.608000,0.821,S,7.811e-08,2023-01-01T00:00:00.008,6729660,0.01
PB.B049..EH,2023-01-01T18:42:35.278000,0.86,P,9.738e-08,2023-01-01T00:00:00.008,6735527,0.01
PB.B049..EH,2023-01-01T18:42:40.178000,0.798,S,9.738e-08,2023-01-01T00:00:00.008,6736017,0.01
PB.B049..EH,2023-01-01T18:43:08.348000,0.878,S,5.886e-08,2023-01-01T00:00:00.008,6738834,0.01
PB.B049..EH,2023-01-01T18:43:40.338000,0.367,S,1.406e-07,2023-01-01T00:00:00.008,6742033,0.01
PB.B049..EH,2023-01-01T18:43:55.568000,0.983,P,3.448e-06,2023-01-01T00:00:00.008,6743556,0.01
PB.B049..EH,2023-01-01T18:44:00.608000,0.873,S,3.448e-06,2023-01-01T00:00:00.008,6744060,0.01
PB.B049..EH,2023-01-01T18:44:41.748000,0.958,P,7.216e-08,2023-01-01T00:00:00.008,6748174,0.01
PB.B049..EH,2023-01-01T18:44:46.968000,0.811,S,4.551e-08,2023-01-01T00:00:00.008,6748696,0.01
PB.B049..EH,2023-01-01T18:44:54.368000,0.418,P,5.71e-08,2023-01-01T00:00:00.008,6749436,0.01
PB.B049..EH,2023-01-01T18:44:56.038000,0.44,S,5.71e-08,2023-01-01T00:00:00.008,6749603,0.01
PB.B049..EH,2023-01-01T18:45:33.158000,0.949,P,1.754e-07,2023-01-01T00:00:00.008,6753315,0.01
PB.B049..EH,2023-01-01T18:45:37.808000,0.892,S,1.754e-07,2023-01-01T00:00:00.008,6753780,0.01
PB.B049..EH,2023-01-01T18:46:24.568000,0.978,P,3.022e-06,2023-01-01T00:00:00.008,6758456,0.01
PB.B049..EH,2023-01-01T18:46:29.618000,0.664,S,3.022e-06,2023-01-01T00:00:00.008,6758961,0.01
PB.B049..EH,2023-01-01T18:48:25.418000,0.303,P,7.459e-08,2023-01-01T00:00:00.008,6770541,0.01
PB.B049..EH,2023-01-01T18:48:28.038000,0.794,S,7.459e-08,2023-01-01T00:00:00.008,6770803,0.01
PB.B049..EH,2023-01-01T18:48:47.738000,0.944,P,1.062e-07,2023-01-01T00:00:00.008,6772773,0.01
PB.B049..EH,2023-01-01T18:48:52.858000,0.883,S,1.062e-07,2023-01-01T00:00:00.008,6773285,0.01
PB.B049..EH,2023-01-01T18:49:01.558000,0.364,P,3.057e-08,2023-01-01T00:00:00.008,6774155,0.01
PB.B049..EH,2023-01-01T18:49:06.598000,0.38,P,4.972e-08,2023-01-01T00:00:00.008,6774659,0.01
PB.B049..EH,2023-01-01T18:49:11.878000,0.595,S,4.972e-08,2023-01-01T00:00:00.008,6775187,0.01
PB.B049..EH,2023-01-01T18:49:15.718000,0.532,P,8.358e-08,2023-01-01T00:00:00.008,6775571,0.01
PB.B049..EH,2023-01-01T18:49:20.108000,0.943,S,8.358e-08,2023-01-01T00:00:00.008,6776010,0.01
PB.B049..EH,2023-01-01T18:49:35.148000,0.975,P,1.222e-07,2023-01-01T00:00:00.008,6777514,0.01
PB.B049..EH,2023-01-01T18:49:40.108000,0.888,S,1.222e-07,2023-01-01T00:00:00.008,6778010,0.01
PB.B049..EH,2023-01-01T18:49:58.198000,0.435,S,2.62e-08,2023-01-01T00:00:00.008,6779819,0.01
PB.B049..EH,2023-01-01T18:50:19.448000,0.98,P,1.29e-07,2023-01-01T00:00:00.008,6781944,0.01
PB.B049..EH,2023-01-01T18:50:24.208000,0.9,S,1.014e-07,2023-01-01T00:00:00.008,6782420,0.01
PB.B049..EH,2023-01-01T18:50:29.458000,0.541,S,7.156e-08,2023-01-01T00:00:00.008,6782945,0.01
PB.B049..EH,2023-01-01T18:50:38.718000,0.565,P,4.916e-08,2023-01-01T00:00:00.008,6783871,0.01
PB.B049..EH,2023-01-01T18:50:40.118000,0.476,S,4.916e-08,2023-01-01T00:00:00.008,6784011,0.01
PB.B049..EH,2023-01-01T18:51:14.288000,0.83,P,6.81e-08,2023-01-01T00:00:00.008,6787428,0.01
PB.B049..EH,2023-01-01T18:51:18.978000,0.688,S,6.81e-08,2023-01-01T00:00:00.008,6787897,0.01
PB.B049..EH,2023-01-01T18:51:32.058000,0.705,P,3.244e-08,2023-01-01T00:00:00.008,6789205,0.01
PB.B049..EH,2023-01-01T18:51:48.818000,0.482,S,4.335e-08,2023-01-01T00:00:00.008,6790881,0.01
PB.B049..EH,2023-01-01T18:52:26.778000,0.962,P,5.86e-08,2023-01-01T00:00:00.008,6794677,0.01
PB.B049..EH,2023-01-01T18:52:31.868000,0.819,S,4.749e-08,2023-01-01T00:00:00.008,6795186,0.01
PB.B049..EH,2023-01-01T18:53:31.788000,0.819,P,7.963e-08,2023-01-01T00:00:00.008,6801178,0.01
PB.B049..EH,2023-01-01T18:53:36.908000,0.697,S,6.901e-08,2023-01-01T00:00:00.008,6801690,0.01
PB.B049..EH,2023-01-01T18:53:50.568000,0.958,P,3.668e-07,2023-01-01T00:00:00.008,6803056,0.01
PB.B049..EH,2023-01-01T18:53:53.938000,0.315,S,1.371e-07,2023-01-01T00:00:00.008,6803393,0.01
PB.B049..EH,2023-01-01T18:53:55.658000,0.88,S,3.668e-07,2023-01-01T00:00:00.008,6803565,0.01
PB.B049..EH,2023-01-01T18:54:36.468000,0.84,S,7.829e-08,2023-01-01T00:00:00.008,6807646,0.01
PB.B049..EH,2023-01-01T18:54:43.568000,0.385,P,6.194e-08,2023-01-01T00:00:00.008,6808356,0.01
PB.B049..EH,2023-01-01T18:54:48.638000,0.516,S,6.194e-08,2023-01-01T00:00:00.008,6808863,0.01
PB.B049..EH,2023-01-01T18:55:16.568000,0.988,P,7.744e-06,2023-01-01T00:00:00.008,6811656,0.01
